timestamp,ambient_temperature,humidity,pressure,production_active,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,anomaly,anomaly_type
2023-01-01 00:00:00,17.496714153011233,71.1043336097746,1012.1093588533982,0,65.72012712156176,62.977071218746175,65.8271432654349,66.53211454041457,61.88849770171839,97.71030012628081,99.78912358951037,99.54188974301346,100.03843460193016,101.58746929744592,0.19602614107006944,0.18943434554557861,0.21604397407466597,0.19883572711160943,0.20635169974950207,498.63941714098786,484.80772048292346,495.0242879782767,482.4365244297971,487.6417052100365,0,
2023-01-01 00:05:00,16.861735698828817,67.21932507320334,1013.5778647356929,0,63.7539716720569,62.74104700325008,62.94963699594915,63.856239615713065,64.56691517312622,100.87666251811783,101.213080243839,101.34260478866432,98.39901896222277,99.09489623913387,0.19828597344794588,0.2059228879432994,0.19921817828667088,0.19323094757488501,0.21128952298709341,493.3719122757777,491.7112602037854,489.08092239328744,492.7754342366032,498.5440298399638,0,
2023-01-01 00:10:00,17.64768853810069,71.70395269960136,1013.0090462001522,0,67.38163454755507,65.57177438665465,63.170627300961264,61.700979419914034,63.403125401893014,101.01314333853733,100.65873000678654,99.18319042704155,101.07098253863316,99.23771176684433,0.19343578246508714,0.1849988786323146,0.19835697749687314,0.1900707421363817,0.19882070452194717,483.30642033495144,489.8251217161254,499.13680691984985,492.0165510741601,491.8855837347774,0,
2023-01-01 00:15:00,18.523029856408026,70.6873066806888,1013.422473127628,0,66.56099614910201,66.9545983246292,65.67890278918104,66.28613096495621,65.70237979031386,98.50013911901692,100.33045185778153,96.6858255671179,100.38366051394654,100.59794312670033,0.20749475332788697,0.19242239371008296,0.22444665488451293,0.18546122564662584,0.20947919265994924,497.117928467879,489.47775335750896,493.8300705333432,489.26779119924794,498.1938658010444,0,
2023-01-01 00:20:00,16.765846625276666,68.6134453966839,1012.7276568631889,0,62.4370306145154,64.4303010342257,62.05390851447286,63.94092601499535,61.78226159437123,101.11904145226349,99.79173603165113,99.04741329058217,101.31879187857072,98.44612080733128,0.18054652947968167,0.20994307228872863,0.19338894234184062,0.18882025024585986,0.1544298316357901,492.0097448645162,492.06959177223695,490.2227385323975,496.9429374494161,483.8877063249597,0,
2023-01-01 00:25:00,16.76586304305082,68.16434292858871,1012.9821781224432,0,63.846156020799086,62.87367959135756,61.95548025562745,61.97558290707634,66.79873117478161,102.10268333637856,99.7474143666143,100.01454551233222,100.21196032974166,101.01369429874275,0.1957528492789296,0.21428984497328862,0.17504867425144813,0.22675241545701036,0.2194919547495946,485.3834668812847,492.3936565940087,494.55539159391077,483.61764230959375,484.6884107111509,0,
2023-01-01 00:30:00,18.57921281550739,68.97351407234012,1013.8381056378678,0,66.29698509074267,63.61976463296115,65.49999450368242,63.76210824652519,64.66501853595891,99.79343554331281,101.98638330394273,97.65715275836101,100.69935235288354,100.61051113734034,0.2135381659101702,0.20720607590562853,0.16833829061645125,0.19956693745290593,0.15673712815322527,483.9051943289731,484.8964610253428,500.70834261798046,489.9492269855721,496.0159246729471,0,
2023-01-01 00:35:00,17.76743472915291,67.06882746957449,1013.8093873672476,0,67.41409681736643,64.36482124933995,61.22802897817436,62.46460941090303,63.43191807407352,99.09665144382592,99.38810934180506,100.58310599034898,100.35240887496522,99.86003497231272,0.18654628410469679,0.1879363829207812,0.21565360457484065,0.23103761471877735,0.1871551829767048,489.1731599525709,489.663109119517,492.3106176445069,486.07977448690787,499.99527483559694,0,
2023-01-01 00:40:00,16.53052561406505,72.99832584199577,1013.4923660279778,0,64.25918147397351,63.718624238278544,62.419883962286974,62.18319033237862,64.87439674800021,99.92715242443683,101.04040622660077,100.4545982147544,101.2698858220945,100.38881780288578,0.19568248656775913,0.21472425509448348,0.19792428144003857,0.19088958962932515,0.2014262022948933,490.7160184492168,494.3461831567164,494.8076365049881,488.0461523298592,491.4817271337056,0,
2023-01-01 00:45:00,17.542560043585965,72.41722436926077,1013.1358032827293,0,64.51648156843756,63.66574402761677,65.46044273824697,65.13147336755128,63.89116719840894,101.16870223728704,99.07724490555289,100.01572790929328,100.35246828130651,101.56575147158644,0.20864871093876283,0.17094541233398808,0.21842660628937174,0.22093717383346367,0.20856807194989127,493.3547632980618,497.0789680353999,496.27673288121343,483.0412937687451,488.93160349241884,0,
2023-01-01 00:50:00,16.536582307187537,70.40446938390856,1013.2837014319908,0,65.33562307320331,62.130822499086776,60.17326440922789,61.723106669455596,68.50546631008078,101.31599463186997,99.10782751160916,100.49978750777994,100.99069662226628,100.80403539179552,0.19685688650425065,0.18275575224922952,0.17927381931678685,0.185759750082732,0.2288650234809956,492.8329663714869,491.076281616702,492.13418286492646,499.836165992348,492.45202186309336,0,
2023-01-01 00:55:00,16.53427024642974,69.1105575973182,1013.2184832786502,0,62.86165909912472,64.2528420177102,60.29265384492968,63.36806140573398,65.16918730441627,99.96481621421319,100.1826261582415,99.53340007141597,102.01969291034092,100.88437359939726,0.19041306942541342,0.206029610813524,0.1952092891449974,0.22157937234230254,0.19902251660504197,496.9396198740834,491.44793355198817,493.5343857060231,499.13116925102247,486.22438757428006,0,
2023-01-01 01:00:00,17.412333140120694,68.8086226109795,1012.9632211561872,0,62.27989633703234,65.11907366022042,61.539888536765766,64.45295281288163,63.14085774727253,99.08107041299127,99.84734940027977,99.337291177575,99.19608833469609,100.5342313929284,0.21125995743966053,0.19020379493172995,0.2046991898268541,0.21666026404170602,0.21124466558764785,496.81980269454533,491.40392971549835,485.0758360619777,491.95864265717637,485.17756329569903,0,
2023-01-01 01:05:00,15.257090623896861,70.79699017132083,1012.8449812038361,0,63.37859976283108,60.019116350827346,57.65372011022079,62.114772785776466,62.32945954083534,100.24298036808665,100.96085263948072,99.37211846214758,99.26662952235965,99.80389330528263,0.1997346098522174,0.19783497114203002,0.2311131374192684,0.19951222432161606,0.18510360068644352,499.2336063053191,491.0667061896763,489.44840184708664,492.03207811148195,501.1707310074926,0,
2023-01-01 01:10:00,15.445453036041627,72.67909232840478,1013.6180261948682,0,61.72608199840334,61.71680266600491,65.51747236907958,59.66358755355544,62.46683665581742,99.90248492998872,99.7225038546613,99.67718763202993,101.2448249815616,99.89072416273184,0.20341682733514393,0.21243055021585164,0.18822381368313393,0.17590782987447776,0.22114244747422435,492.34937486635096,489.56886118968214,490.93253166430094,492.4309794973041,491.7146531192459,0,
2023-01-01 01:15:00,16.608083339313687,67.98705155849869,1012.4275048448498,0,67.81274823331832,64.58296949302958,63.48727377730611,64.53459302107007,61.52765869821234,100.11915054232793,99.48124753107646,102.01317929793484,100.24825116698803,100.21051381283168,0.18857134270412204,0.1940480943624156,0.2181817110885316,0.211655195562724,0.19794442382672595,486.067229280386,500.51688663969196,486.2621809658792,489.6679045069542,497.83177140311045,0,
2023-01-01 01:20:00,16.157539748220234,67.0574607130239,1013.8216774459142,0,63.34764835534579,64.57366715387246,61.80860584357562,60.98366937436791,65.0652809298556,99.61327161206496,98.72826763307293,99.242282664969,100.27276217774295,100.62687159673258,0.19008248045708212,0.1941242914388748,0.19701187370159223,0.20263588290956142,0.18897253017115526,488.43346876441194,492.61071665004386,476.83084912898715,493.2123855312562,490.4553781422843,0,
2023-01-01 01:25:00,17.48461820114993,72.39474655845507,1012.9385238857517,0,65.170809540583,64.0953059133295,61.837436463404465,63.02926240179165,63.271741987316375,100.19172745387623,102.33695910228201,100.76202969183383,100.65971916770934,99.57563832149154,0.21191499724239946,0.18269516209849462,0.19328599708444405,0.18614191383273926,0.2028330347780327,483.1165429781293,504.4025936718592,497.6076627327388,496.02308526728916,492.68049646267303,0,
2023-01-01 01:30:00,16.262346793033448,65.73781908755433,1012.4185500082012,0,61.962668940739746,63.618767960325464,66.67856754620672,62.242969313157836,62.597694993285856,98.1360059091173,98.51862746896006,99.02714436713678,100.23929776653057,100.52016719177175,0.22433665071933298,0.20615209596745412,0.21776018331409802,0.2206813901844017,0.20162710762931743,483.66078957727564,493.2323896132189,492.71761791199333,494.1385273565586,490.2174076181974,0,
2023-01-01 01:35:00,15.758067167219368,67.52562930481471,1012.795394452675,0,64.71412110516171,63.02735063823329,63.698151977519686,62.55336890336885,62.97083957029771,100.35887803883219,103.11618529282948,99.97747819441152,98.41275195584159,99.75797165229568,0.19152657852445618,0.21060026303599902,0.22571487815924995,0.20558353652894032,0.21678206017669294,491.0439071697411,493.1702869368298,499.26185238294505,496.1880872224753,496.30720820932953,0,
2023-01-01 01:40:00,18.636019637476213,68.90904091971342,1012.6232871000503,0,64.86390061592954,66.4993300367164,64.69483815185812,65.069201201511,63.38271743507643,101.13640215323024,100.67042842025909,99.92708016412877,100.25860191088786,100.2385622309388,0.21204205662852688,0.22385472799766018,0.20237516501316957,0.20302849644966015,0.23515762318474268,485.0016313597903,491.7984603096033,482.1836038741779,488.12192274740767,493.4305178617655,0,
2023-01-01 01:45:00,16.944594568068123,66.36153280578928,1012.7770779351824,0,63.34811500807043,61.706992620253445,65.58820760908564,64.69876637708994,63.90790531877323,99.80981505258536,100.45011808875172,96.60268985245301,98.90637918345358,100.08262160679571,0.2094109453964322,0.17651263342124718,0.16155006495831276,0.2001748467798627,0.19040754586707045,498.0866505742521,496.18636397410563,493.45140992165705,495.4379532088456,496.06962197899253,0,
2023-01-01 01:50:00,17.237899073242584,71.87309649499335,1012.7662988536692,0,63.62278240665443,64.23632840470091,64.43825263463324,63.27065985400798,62.9522067340878,100.12573746104522,98.49309876925416,100.1176439443725,100.54221751595169,100.39119843052531,0.21312741860779263,0.1820412993331323,0.187134605823289,0.18622470666372873,0.15970280639164292,496.9551887406404,489.6837479354339,496.57045563185915,491.2724263793176,489.3987751854695,0,
2023-01-01 01:55:00,15.745622682341203,71.3301231177405,1012.7497039190937,0,60.444157645937416,61.11506723037705,61.759865513309606,60.56853307319581,61.80224508810766,98.39431433137275,100.5463459643653,99.29033287952055,100.46827970371838,100.36300003840793,0.19856362973747,0.18020930959022957,0.19079730063342268,0.20245236440009756,0.22768641326419767,493.3683782512403,498.08265807072314,499.17860305727646,493.9537190326118,484.9220072842195,0,
2023-01-01 02:00:00,17.125490256552627,67.55368497593885,1012.8976734092129,0,63.28284783771686,65.51386040946653,62.68970496975379,65.51217575893698,63.43015698781482,100.52032042475854,98.44805430845564,98.25683813238845,100.3234032805982,99.99750198940932,0.2159187192125993,0.17944029750354312,0.2120029383380417,0.1981676984796231,0.21692925010431693,487.66809260637484,501.9025555877044,483.5803982796046,479.86613333385515,493.80771393554454,0,
2023-01-01 02:05:00,17.780795570787674,71.1642977190039,1013.0183390890004,0,65.13491279044904,62.460724883677045,63.24063790865914,63.556255164338694,62.999715993597704,100.92700425779736,99.83515820151098,100.22461827227717,99.87867470088895,99.1756126690027,0.2091251473122039,0.21941608587389982,0.1753945346812092,0.21904992239302437,0.21140600633019246,486.9129108559415,488.51225611268563,478.8971453254363,489.4306442640315,488.2156118384912,0,
2023-01-01 02:10:00,16.518879403655507,71.43498109789931,1013.4429567511223,0,60.63945979052871,63.89591847286691,61.52173192419587,62.90687102566249,60.60725712376318,101.64088313525384,101.09868256566267,101.06650235641261,102.09707121075866,101.36913281133742,0.19281946208525608,0.17743027864460273,0.20102021012223678,0.18641362676904982,0.2037810552846646,500.17960622826087,489.14561869275747,495.17132946273733,492.8412363253778,496.91037078270864,0,
2023-01-01 02:15:00,18.045570999423482,68.34855158611629,1012.9273613747685,0,66.1392385062006,62.963955600790044,66.28908253604635,62.768456071815734,64.72613068258315,97.62533756864406,98.55745907584104,100.01485178688472,102.24673879149171,99.54500243977941,0.19352814810422708,0.18531003060135273,0.20202643898486536,0.21130733506155078,0.21659427539284418,492.89766303176003,483.6446775257115,496.150506146333,490.3634366882323,494.3155799400054,0,
2023-01-01 02:20:00,17.069234291159002,67.75341319487147,1013.2130133582172,0,63.20815667604699,64.90942763015656,62.79208525792685,62.21266509936941,59.83946193297564,100.52851885081726,100.65429345435936,101.03168807445498,98.21091036511255,101.17383700497784,0.23983861923935104,0.1982288236957953,0.20728687782303332,0.1853314515319269,0.18817698076564363,494.6159121232421,486.03391071330157,490.97297809180503,497.9861884547295,496.99874921229036,0,
2023-01-01 02:25:00,17.378179231284534,73.28604725673307,1013.0352225178186,0,64.31042127527972,64.63469165224406,66.15785117866218,66.30660612692901,60.146736330147164,98.26016480701973,99.63778724572697,102.13847459160839,99.52623692949707,98.82318102753794,0.21349729451113944,0.18690852923423987,0.21854712938106918,0.19809184978311647,0.2130571580698193,499.1794801275328,485.9552324616055,496.4134714948644,497.04591335452966,489.3157235301884,0,
2023-01-01 02:30:00,17.068166368848413,70.36612970411036,1013.2886926268181,0,59.93117576751193,64.0539718014047,62.2733893891706,61.36273064082518,63.729078220048265,100.3911584577139,100.56401162249982,99.94837521986676,101.72117979651148,98.89549103975631,0.2042756744039969,0.21636055868713502,0.17783573589695204,0.20425620328206515,0.19018711089595478,492.3581292118602,484.71982629561415,499.5553644714097,493.3183548648258,492.49396293065496,0,
2023-01-01 02:35:00,19.522151165586745,69.42971071002424,1013.0498165202764,0,65.99269936689836,68.88594655358352,64.6193543716817,63.57230857722958,65.31460385437664,99.44564380336612,98.6573301462678,100.22570620983383,101.01237241226977,101.09679471965363,0.19532614432702972,0.20445817023156465,0.1943689911979803,0.19903240222538046,0.23410990572013343,491.5894834960176,480.52185832769464,490.7489780732,492.450172251452,487.9707380685173,0,
2023-01-01 02:40:00,17.656375756339877,71.76351447288302,1012.6999751198568,0,62.38652246797597,62.95422050835127,63.37107654210191,63.35465852700027,64.5573059197199,100.50054068366815,101.32638563477876,100.32116011736974,99.73330871101409,101.74589063780252,0.1942661881935307,0.1934717390229492,0.19203295858581546,0.21496610276689837,0.19076616742044714,498.26397220244667,490.47123087234223,485.89726418971213,493.7666616691282,486.22030378016706,0,
2023-01-01 02:45:00,16.61216205212191,69.60605336526493,1012.5825069098504,0,62.70396570007933,64.83318088564916,61.7912689741554,63.8199784928663,64.39701158165525,100.43096304123826,100.69400582370733,100.83588847589743,101.21444749998504,100.58386751059105,0.2039469170723542,0.21890488790312818,0.1946275780314006,0.19652161715857241,0.17804053775968387,477.53893858603215,503.76028027924326,497.59939519352747,492.94694777075046,500.1802449786693,0,
2023-01-01 02:50:00,18.492417893181,68.08116005457933,1013.151045966527,0,62.181491743683004,66.74728853931491,63.816554983802064,63.181544807178845,61.498492614667285,100.08302750652872,99.15878259345214,99.28143610028246,99.22390824712888,98.58871298080045,0.18391785791318596,0.212755676107688,0.19305526142605048,0.21013662702846173,0.21185566267793443,484.09469791922544,498.0449130489153,495.69559978106145,493.826363653226,492.11696581140905,0,
2023-01-01 02:55:00,16.449029331106786,69.27346962717803,1013.6879263688742,0,61.689420859615275,64.7031526472151,64.07684980369368,60.52897832833202,62.13472414205058,99.54351435407446,99.22283571412189,101.05189126640327,99.29370033940417,101.13754551351545,0.17482269358877858,0.22241978123807282,0.20167713005009075,0.19857278623821573,0.2145397502662112,504.3624082659385,488.92165253365806,494.62889884552345,495.17106024696625,496.22336824469767,0,
2023-01-01 03:00:00,18.673329689072016,69.64584024557168,1012.92590998992,0,64.66606655996685,63.80974906173236,66.9419853295773,62.90445798856107,64.19254492488855,100.16192841785751,101.27015283783997,101.06646095369636,100.01411046952013,99.06605838955076,0.2110659945679293,0.16969958785714556,0.21719165516772515,0.18888573864744765,0.20428916069168526,486.512353512605,493.48627801811136,490.84345082884187,489.70043832122354,488.98349674515435,0,
2023-01-01 03:05:00,16.504795970187487,63.626511325635974,1012.6861894227424,0,62.750916070503614,62.81284042854111,63.70227979231328,62.51076999417195,63.724300698395325,100.93855938290464,99.57294760156032,100.33861264508825,100.49749453318287,98.89737811242885,0.22552945188605705,0.1991526068543363,0.18398264195425593,0.2209055162534673,0.1911468213496108,492.71210433226673,487.9448965634393,495.2814289729001,490.6010969994778,488.34659312108903,0,
2023-01-01 03:10:00,17.13628004516883,66.87435047847619,1012.9012095502002,0,65.18324128694782,62.6990845108501,61.72455343893751,62.04129947492356,64.08942603211759,100.26749177667566,99.1577847980651,101.4904015339066,100.44763376605286,100.15454814211039,0.22600512486236587,0.19442897481280827,0.18595951259079604,0.22348477585807555,0.1859536361524901,485.6788209262512,494.5212479032328,495.0433311951319,484.5885144963884,489.4915768783138,0,
2023-01-01 03:15:00,18.661327329936384,70.10411456863177,1012.7379432149892,0,61.8156099900743,64.43356162982028,63.92989049800891,68.63460750525674,64.25399821235898,100.79052201425829,100.52161558976489,101.06394840345249,100.27317682620902,99.50329485913933,0.21088598745324566,0.1982934490533911,0.1869659861332451,0.20325256029311142,0.2323933369244882,488.11967318888145,483.5207096770384,492.4675036873266,483.32187689020645,494.10781836342,0,
2023-01-01 03:20:00,19.202932674062673,66.32451711326327,1012.6917891421456,0,65.27673064674863,63.96039597653378,64.39797908204613,68.66601476668345,65.43593907461732,98.61124277112279,100.6439106122078,98.91829603294539,100.15940803673901,100.81256672020784,0.19330575078552026,0.20432542292284678,0.22162324180600007,0.1854728650703631,0.19709376716861748,487.79615932548074,492.2361598240986,496.06008043206634,488.4196069445476,486.9045734770592,0,
